ball_frame,ball_x,ball_y,ball_z,boost,handbrake,jump,pitch,roll,steer,throttle,x,y,yaw,z
5652,-3318.7099609375,5589.2900390625,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,-517.3300170898438,3210.4599609375,0.0,17.059999465942383
5654,-3318.7099609375,5589.2900390625,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,-517.3300170898438,3210.4599609375,0.0,17.059999465942383
5655,-3318.7099609375,5589.2900390625,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,-517.3300170898438,3210.4599609375,0.0,17.059999465942383
5657,-3318.7099609375,5589.2900390625,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,-517.3300170898438,3210.4599609375,0.0,17.059999465942383
5659,-3318.7099609375,5589.2900390625,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,-517.3300170898438,3210.4599609375,0.0,17.059999465942383
5661,-3318.7099609375,5589.2900390625,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,-517.3300170898438,3210.4599609375,0.0,17.059999465942383
5663,-3318.7099609375,5589.2900390625,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,-517.3300170898438,3210.4599609375,0.0,17.059999465942383
5665,-3318.7099609375,5589.2900390625,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,-517.3300170898438,3210.4599609375,0.0,17.059999465942383
5667,-3318.7099609375,5589.2900390625,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,-517.3300170898438,3210.4599609375,0.0,17.059999465942383
5669,-3318.7099609375,5589.2900390625,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,-517.3300170898438,3210.4599609375,0.0,17.059999465942383
5671,-3318.7099609375,5589.2900390625,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,-517.3300170898438,3210.4599609375,0.0,17.059999465942383
5673,-3318.7099609375,5589.2900390625,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,-517.3300170898438,3210.4599609375,0.0,17.059999465942383
5675,-3318.7099609375,5589.2900390625,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,-517.3300170898438,3210.4599609375,0.0,17.059999465942383
5677,-3318.7099609375,5589.2900390625,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,-517.3300170898438,3210.4599609375,0.0,17.059999465942383
5679,-3318.7099609375,5589.2900390625,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,-517.3300170898438,3210.4599609375,0.0,17.059999465942383
5681,-3318.7099609375,5589.2900390625,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,-517.3300170898438,3210.4599609375,0.0,17.059999465942383
5683,-3318.7099609375,5589.2900390625,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,-517.3300170898438,3210.4599609375,0.0,17.059999465942383
5684,-3318.7099609375,5589.2900390625,100.48999786376953,False,False,False,0.0,0.0,0.0,0.18110236525535583,-517.3300170898438,3210.4599609375,0.0,17.059999465942383
5686,-3318.7099609375,5589.2900390625,100.48999786376953,False,False,False,0.0,0.0,0.0,0.26771652698516846,-517.3300170898438,3210.4599609375,0.0,17.059999465942383
5688,-3301.909912109375,5584.10986328125,119.25999450683594,False,False,False,0.0,0.0,0.0,0.5748031735420227,-517.3200073242188,3210.489990234375,0.0,17.059999465942383
5690,-3285.10986328125,5578.9296875,137.84999084472656,False,False,False,0.0,0.0,0.0,0.8110235929489136,-517.22998046875,3210.64990234375,0.0,17.059999465942383
5692,-3268.329833984375,5573.75,156.239990234375,False,False,False,0.0,0.0,0.0,0.9448819160461426,-517.0,3211.050048828125,0.0,17.059999465942383
5694,-3251.550048828125,5568.56982421875,174.4499969482422,False,False,False,0.0,0.0,0.0,0.9685039520263672,-516.5899658203125,3211.77001953125,0.0,17.059999465942383
5696,-3234.7900390625,5563.39990234375,192.45999145507812,False,False,False,0.0,0.0,0.0,0.9685039520263672,-515.97998046875,3212.83984375,0.0,17.059999465942383
5698,-3218.030029296875,5558.23974609375,210.2899932861328,False,False,False,0.0,0.0,0.0,0.9685039520263672,-515.1699829101562,3214.27001953125,0.0,17.059999465942383
5700,-3201.280029296875,5553.080078125,227.92999267578125,False,False,False,0.0,0.0,0.0,0.9685039520263672,-514.1599731445312,3216.050048828125,0.0,17.059999465942383
5702,-3184.5400390625,5547.919921875,245.37998962402344,False,False,False,0.0,0.0,0.0,0.9685039520263672,-512.9500122070312,3218.169921875,0.0,17.059999465942383
5704,-3167.800048828125,5542.759765625,262.6399841308594,False,False,False,0.0,0.0,0.0,0.9763779640197754,-511.53997802734375,3220.6298828125,0.0,17.059999465942383
5706,-3151.079833984375,5537.60009765625,279.7099914550781,False,False,False,0.0,0.0,0.031496062874794006,0.9763779640197754,-509.9499816894531,3223.419921875,0.031496062874794006,17.059999465942383
5708,-3134.35986328125,5532.43994140625,296.5899963378906,False,False,False,0.0,0.0,0.25984251499176025,0.9763779640197754,-508.16998291015625,3226.5400390625,0.25984251499176025,17.059999465942383
5710,-3117.659912109375,5527.27978515625,313.2799987792969,False,False,False,0.0,0.0,0.3700787425041199,0.9763779640197754,-506.22998046875,3229.989990234375,0.3700787425041199,17.059999465942383
5712,-3100.9599609375,5522.1298828125,329.7799987792969,False,False,False,0.0,0.0,0.4645669162273407,0.9763779640197754,-504.17999267578125,3233.7900390625,0.4645669162273407,17.059999465942383
5714,-3084.27001953125,5516.98974609375,346.0899963378906,False,False,False,-0.0078125,0.0,0.4881889820098877,0.9763779640197754,-502.03997802734375,3237.93994140625,0.4881889820098877,17.059999465942383
5715,-3075.929931640625,5514.419921875,354.17999267578125,False,False,False,-0.0078125,0.0,0.5354330539703369,0.9763779640197754,-500.94000244140625,3240.139892578125,0.5354330539703369,17.059999465942383
5717,-3059.25,5509.27978515625,370.2099914550781,False,False,False,-0.015625,0.0,0.5511810779571533,0.9763779640197754,-498.67999267578125,3244.800048828125,0.5511810779571533,17.059999465942383
5719,-3042.579833984375,5504.1396484375,386.04998779296875,False,False,False,-0.0078125,0.0,0.5590550899505615,0.9763779640197754,-496.3599853515625,3249.800048828125,0.5590550899505615,17.059999465942383
5721,-3025.919921875,5499.0,401.6999816894531,False,False,False,-0.0078125,0.0,0.5748031735420227,0.9763779640197754,-493.9700012207031,3255.139892578125,0.5748031735420227,17.059999465942383
5723,-3009.27001953125,5493.85986328125,417.1600036621094,False,False,False,-0.015625,0.0,0.5748031735420227,0.9763779640197754,-491.5199890136719,3260.800048828125,0.5748031735420227,17.059999465942383
5725,-2992.6298828125,5488.7197265625,432.42999267578125,False,False,False,-0.015625,0.0,0.5748031735420227,0.9685039520263672,-489.0199890136719,3266.800048828125,0.5748031735420227,17.059999465942383
5727,-2975.989990234375,5483.60009765625,447.5199890136719,False,False,False,-0.0078125,0.0,0.5590550899505615,0.960629940032959,-486.47998046875,3273.119873046875,0.5590550899505615,17.059999465942383
5729,-2959.369873046875,5478.47998046875,462.41998291015625,False,False,False,-0.0078125,0.0,0.4881889820098877,0.9448819160461426,-483.9100036621094,3279.760009765625,0.4881889820098877,17.059999465942383
5731,-2942.75,5473.35986328125,477.1299743652344,False,False,False,-0.0078125,0.0,0.4173228442668915,0.9370078444480896,-481.3199768066406,3286.719970703125,0.4173228442668915,17.059999465942383
5733,-2926.14990234375,5468.23974609375,491.6499938964844,False,False,False,-0.0078125,0.0,0.4015747904777527,0.9370078444480896,-478.69000244140625,3293.989990234375,0.4015747904777527,17.059999465942383
5735,-2909.550048828125,5463.1201171875,505.97998046875,False,False,False,-0.0078125,0.0,0.34645670652389526,0.9212598204612732,-476.0199890136719,3301.559814453125,0.34645670652389526,17.059999465942383
5737,-2892.9599609375,5458.0,520.1300048828125,False,False,False,-0.0078125,0.0,0.29133859276771545,0.8976377844810486,-473.3299865722656,3309.419921875,0.29133859276771545,17.059999465942383
