ball_frame,ball_x,ball_y,ball_z,boost,handbrake,jump,pitch,roll,steer,throttle,x,y,yaw,z
218413,-74.18999481201172,-5081.7099609375,777.47998046875,False,False,False,0.0,0.0,0.0,0.0,-81.79999542236328,-2826.389892578125,0.0,17.059999465942383
218415,-74.18999481201172,-5081.7099609375,777.47998046875,False,False,False,0.0,0.0,0.0,0.0,-81.79999542236328,-2826.389892578125,0.0,17.059999465942383
218416,-74.18999481201172,-5081.7099609375,777.47998046875,False,False,False,0.0,0.0,0.0,0.0,-81.79999542236328,-2826.389892578125,0.0,17.059999465942383
218418,-74.18999481201172,-5081.7099609375,777.47998046875,False,False,False,0.0,0.0,0.0,0.0,-81.79999542236328,-2826.389892578125,0.0,17.059999465942383
218420,-74.18999481201172,-5081.7099609375,777.47998046875,False,False,False,0.0,0.0,0.0,0.0,-81.79999542236328,-2826.389892578125,0.0,17.059999465942383
218422,-74.18999481201172,-5081.7099609375,777.47998046875,False,False,False,0.0,0.0,0.0,0.0,-81.79999542236328,-2826.389892578125,0.0,17.059999465942383
218424,-74.18999481201172,-5081.7099609375,777.47998046875,False,False,False,0.0,0.0,0.0,0.0,-81.79999542236328,-2826.389892578125,0.0,17.059999465942383
218426,-74.18999481201172,-5081.7099609375,777.47998046875,False,False,False,0.0,0.0,0.0,0.0,-81.79999542236328,-2826.389892578125,0.0,17.059999465942383
218428,-74.18999481201172,-5081.7099609375,777.47998046875,False,False,False,0.0,0.0,0.0,0.0,-81.79999542236328,-2826.389892578125,0.0,17.059999465942383
218430,-74.18999481201172,-5081.7099609375,777.47998046875,False,False,False,0.0,0.0,0.0,0.0,-81.79999542236328,-2826.389892578125,0.0,17.059999465942383
218432,-74.18999481201172,-5081.7099609375,777.47998046875,False,False,False,0.0,0.0,0.0,0.0,-81.79999542236328,-2826.389892578125,0.0,17.059999465942383
218434,-74.18999481201172,-5081.7099609375,777.47998046875,False,False,False,0.0,0.0,0.0,0.0,-81.79999542236328,-2826.389892578125,0.0,17.059999465942383
218436,-74.18999481201172,-5081.7099609375,777.47998046875,False,False,False,0.0,0.0,0.0,0.0,-81.79999542236328,-2826.389892578125,0.0,17.059999465942383
218438,-74.18999481201172,-5081.7099609375,777.47998046875,False,False,False,0.0,0.0,0.0,0.0,-81.79999542236328,-2826.389892578125,0.0,17.059999465942383
218440,-74.18999481201172,-5081.7099609375,777.47998046875,False,False,False,0.0,0.0,0.0,0.0,-81.79999542236328,-2826.389892578125,0.0,17.059999465942383
218442,-74.18999481201172,-5081.7099609375,777.47998046875,False,False,False,0.0,0.0,0.0,0.0,-81.79999542236328,-2826.389892578125,0.0,17.059999465942383
218444,-74.18999481201172,-5081.7099609375,777.47998046875,False,False,False,0.0,0.0,0.0,0.0,-81.79999542236328,-2826.389892578125,0.0,17.059999465942383
218446,-74.18999481201172,-5081.7099609375,777.47998046875,False,False,False,0.0,0.0,0.0,0.17322835326194763,-81.79999542236328,-2826.389892578125,0.0,17.059999465942383
218447,-74.18999481201172,-5081.7099609375,777.47998046875,False,False,False,0.0,0.0,0.0,0.3779527544975281,-81.79999542236328,-2826.389892578125,0.0,17.059999465942383
218449,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,False,0.0,0.0,0.0,0.6456692814826965,-81.79999542236328,-2826.429931640625,0.0,17.059999465942383
218451,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,False,0.0,0.0,0.0,1.0,-81.79999542236328,-2826.869873046875,0.0,17.059999465942383
218453,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,False,0.0,0.0,0.0,1.0,-81.80999755859375,-2827.989990234375,0.0,17.059999465942383
218455,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,False,0.0,0.0,0.0,1.0,-81.83000183105469,-2829.800048828125,0.0,17.059999465942383
218457,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,False,0.0,0.0,0.0,1.0,-81.8499984741211,-2832.300048828125,0.0,17.059999465942383
218459,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,False,0.0,0.0,0.0,1.0,-81.8699951171875,-2835.469970703125,0.0,17.059999465942383
218461,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,False,0.0,0.0,0.0,1.0,-81.9000015258789,-2839.31005859375,0.0,17.059999465942383
218463,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,False,0.0,0.0,0.0,1.0,-81.93999481201172,-2843.7900390625,0.0,17.059999465942383
218465,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,False,0.0,0.0,0.0,1.0,-81.97999572753906,-2848.909912109375,0.0,17.059999465942383
218467,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,False,0.0,0.0,0.0,1.0,-82.0199966430664,-2854.669921875,0.0,17.059999465942383
218469,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,False,0.0,0.0,0.0,1.0,-82.06999969482422,-2861.0400390625,0.0,17.059999465942383
218471,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,False,0.0,0.0,0.0,1.0,-82.12999725341797,-2868.030029296875,0.0,17.059999465942383
218473,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,False,0.0,0.0,0.0,1.0,-82.18999481201172,-2875.60986328125,0.0,17.059999465942383
218475,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,False,0.0,0.0,0.0,1.0,-82.25,-2883.780029296875,0.0,17.059999465942383
218477,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,False,0.0,0.0,0.0,1.0,-82.31999969482422,-2892.52001953125,0.0,17.059999465942383
218478,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,False,0.0,0.0,0.0,1.0,-82.36000061035156,-2897.10986328125,0.0,17.059999465942383
218480,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,False,0.0,0.0,0.0,1.0,-82.43999481201172,-2906.7099609375,0.0,17.059999465942383
218482,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,False,0.0,0.0,0.0,1.0,-82.5199966430664,-2916.849853515625,0.0,17.059999465942383
218484,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,False,0.0,0.0,0.0,1.0,-82.5999984741211,-2927.5400390625,0.0,17.059999465942383
218486,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,False,0.0,0.0,0.0,1.0,-82.68999481201172,-2938.77001953125,0.0,17.059999465942383
218488,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,False,0.0,0.0,0.0,1.0,-82.79000091552734,-2950.52001953125,0.0,17.059999465942383
218490,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,False,0.16535432636737823,0.0,0.0,1.0,-82.88999938964844,-2962.7900390625,0.0,17.059999465942383
218492,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,True,0.5826771855354309,0.0,0.0,1.0,-82.98999786376953,-2975.559814453125,0.0,17.059999465942383
218494,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,True,1.0,0.0,0.0,1.0,-83.08999633789062,-2988.919921875,0.0,22.149999618530273
218496,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,True,1.0,0.0,0.0,1.0,-83.19999694824219,-3002.77001953125,0.0,27.369998931884766
218498,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,True,1.0,0.0,0.0,0.20472440123558044,-83.31999969482422,-3017.10986328125,0.0,32.71999740600586
218500,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,True,1.0,0.0,0.0,0.22047244012355804,-83.43999481201172,-3031.800048828125,0.0,38.27000045776367
218502,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,True,1.0,0.0,0.0,0.22047244012355804,-83.55999755859375,-3046.7900390625,0.0,44.040000915527344
218504,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,True,1.0,0.0,0.0,0.22047244012355804,-83.68000030517578,-3062.06982421875,0.0,50.029998779296875
218506,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,True,1.0,0.0,0.0,0.21259842813014984,-83.79999542236328,-3077.639892578125,0.0,56.25
218507,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,True,1.0,0.0,0.0,0.21259842813014984,-83.86000061035156,-3085.5400390625,0.0,59.439998626708984
218509,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,True,1.0,0.0,0.0,0.22047244012355804,-83.97999572753906,-3101.550048828125,0.0,66.0
218511,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,True,1.0,0.0,0.0,0.20472440123558044,-84.11000061035156,-3117.83984375,0.0,72.79999542236328
218513,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,True,1.0,0.0,0.0,0.20472440123558044,-84.25,-3134.389892578125,0.0,79.83999633789062
218515,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,True,1.0,0.0,0.0,0.20472440123558044,-84.38999938964844,-3151.199951171875,0.0,87.1199951171875
218517,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,False,1.0,0.0,0.0,0.08661417663097382,-84.52999877929688,-3168.27001953125,0.0,94.55999755859375
218519,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,False,0.6456692814826965,0.0,0.0,0.031496062874794006,-84.66999816894531,-3185.619873046875,0.0,101.86000061035156
218521,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,False,0.0,0.0,0.0,0.007874015718698502,-84.80999755859375,-3203.27001953125,0.0,109.02999877929688
218523,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,False,0.0,0.0,0.0,0.0,-84.94999694824219,-3221.199951171875,0.0,116.08999633789062
218525,-74.18999481201172,-5081.7099609375,777.47998046875,True,False,False,0.0,0.0,0.0,0.0,-85.08999633789062,-3239.409912109375,0.0,123.04000091552734
