ball_frame,ball_x,ball_y,ball_z,boost,handbrake,jump,pitch,roll,steer,throttle,x,y,yaw,z
451177,-381.4599914550781,2695.969970703125,927.8800048828125,False,False,False,0.0,0.0,0.0,0.0,-1201.419921875,2516.33984375,0.0,17.059999465942383
451179,-381.4599914550781,2695.969970703125,927.8800048828125,False,False,False,0.0,0.0,0.0,0.0,-1201.419921875,2516.33984375,0.0,17.059999465942383
451181,-381.4599914550781,2695.969970703125,927.8800048828125,False,False,False,0.0,0.0,0.0,0.0,-1201.419921875,2516.33984375,0.0,17.059999465942383
451183,-381.4599914550781,2695.969970703125,927.8800048828125,False,False,False,0.0,0.0,0.0,0.0,-1201.419921875,2516.33984375,0.0,17.059999465942383
451184,-381.4599914550781,2695.969970703125,927.8800048828125,False,False,False,0.0,0.0,0.0,0.0,-1201.419921875,2516.33984375,0.0,17.059999465942383
451186,-381.4599914550781,2695.969970703125,927.8800048828125,False,False,False,0.0,0.0,0.0,0.0,-1201.419921875,2516.33984375,0.0,17.059999465942383
451188,-381.4599914550781,2695.969970703125,927.8800048828125,False,False,False,0.0,0.0,0.0,0.0,-1201.419921875,2516.33984375,0.0,17.059999465942383
451190,-381.4599914550781,2695.969970703125,927.8800048828125,False,False,False,0.0,0.0,0.0,0.0,-1201.419921875,2516.33984375,0.0,17.059999465942383
451192,-381.4599914550781,2695.969970703125,927.8800048828125,False,False,False,0.0,0.0,0.0,0.0,-1201.419921875,2516.33984375,0.0,17.059999465942383
451194,-381.4599914550781,2695.969970703125,927.8800048828125,False,False,False,0.0,0.0,0.0,0.0,-1201.419921875,2516.33984375,0.0,17.059999465942383
451196,-381.4599914550781,2695.969970703125,927.8800048828125,False,False,False,0.0,0.0,0.0,0.0,-1201.419921875,2516.33984375,0.0,17.059999465942383
451198,-381.4599914550781,2695.969970703125,927.8800048828125,False,False,False,0.0,0.0,0.0,0.0,-1201.419921875,2516.33984375,0.0,17.059999465942383
451200,-381.4599914550781,2695.969970703125,927.8800048828125,False,False,False,0.0,0.0,0.0,0.0,-1201.419921875,2516.33984375,0.0,17.059999465942383
451202,-381.4599914550781,2695.969970703125,927.8800048828125,False,False,False,0.0,0.0,0.0,0.0,-1201.419921875,2516.33984375,0.0,17.059999465942383
451204,-381.4599914550781,2695.969970703125,927.8800048828125,False,False,False,0.0,0.0,0.0,0.0,-1201.419921875,2516.33984375,0.0,17.059999465942383
451206,-381.4599914550781,2695.969970703125,927.8800048828125,False,False,False,0.0,0.0,0.0,0.0,-1201.419921875,2516.33984375,0.0,17.059999465942383
451208,-381.4599914550781,2695.969970703125,927.8800048828125,False,False,False,0.0,0.0,0.0,0.0,-1201.419921875,2516.33984375,0.0,17.059999465942383
451210,-381.4599914550781,2695.969970703125,927.8800048828125,False,False,False,0.0,0.0,0.0,0.0,-1201.419921875,2516.33984375,0.0,17.059999465942383
451212,-381.4599914550781,2695.969970703125,927.8800048828125,False,False,False,0.0,0.0,0.0,0.0,-1201.419921875,2516.33984375,0.0,17.059999465942383
451214,-381.4599914550781,2695.969970703125,927.8800048828125,False,False,False,0.0,0.0,0.0,0.0,-1201.419921875,2516.33984375,0.0,17.059999465942383
451215,-381.4599914550781,2695.969970703125,927.8800048828125,False,False,False,0.0,0.0,0.0,0.0,-1201.419921875,2516.33984375,0.0,17.059999465942383
451217,-381.4599914550781,2695.969970703125,927.8800048828125,False,False,False,0.0,0.0,0.0,0.0,-1201.419921875,2516.33984375,0.0,17.059999465942383
451219,-381.4599914550781,2695.969970703125,927.8800048828125,False,False,False,0.0,0.0,0.0,0.0,-1201.419921875,2516.33984375,0.0,17.059999465942383
451221,-381.4599914550781,2695.969970703125,927.8800048828125,False,False,False,0.0,0.0,0.0,0.0,-1201.419921875,2516.33984375,0.0,17.059999465942383
451223,-381.4599914550781,2695.969970703125,927.8800048828125,False,False,False,0.0,0.0,0.0,0.0,-1201.419921875,2516.33984375,0.0,17.059999465942383
451225,-381.4599914550781,2695.969970703125,927.8800048828125,False,False,False,0.0,0.0,0.0,0.0,-1201.419921875,2516.33984375,0.0,17.059999465942383
451227,-381.4599914550781,2695.969970703125,927.8800048828125,False,False,False,0.0,0.0,0.0,0.0,-1201.419921875,2516.33984375,0.0,17.059999465942383
451229,-381.4599914550781,2695.969970703125,927.8800048828125,False,False,False,0.0,0.0,0.0,0.0,-1201.419921875,2516.33984375,0.0,17.059999465942383
451231,-381.4599914550781,2695.969970703125,927.8800048828125,False,False,False,0.0,0.0,0.0,0.18110236525535583,-1201.419921875,2516.33984375,0.0,17.059999465942383
451233,-381.4599914550781,2695.969970703125,927.8800048828125,False,False,False,0.0,0.0,0.0,0.4330708682537079,-1201.419921875,2516.33984375,0.0,17.059999465942383
451235,-375.03997802734375,2706.369873046875,912.989990234375,False,False,False,0.0,0.0,0.0,0.7637795209884644,-1201.3800048828125,2516.369873046875,0.0,17.059999465942383
451237,-368.6399841308594,2716.77001953125,897.9299926757812,False,False,False,0.0,0.0,0.0,0.9212598204612732,-1201.169921875,2516.550048828125,0.0,17.059999465942383
451239,-362.239990234375,2727.169921875,882.6900024414062,False,False,False,0.0,0.0,0.0,0.9527559280395508,-1200.699951171875,2516.969970703125,0.0,17.059999465942383
451241,-355.8399963378906,2737.56005859375,867.2799682617188,False,False,False,0.0,0.0,0.0,0.960629940032959,-1199.929931640625,2517.659912109375,0.0,17.059999465942383
451243,-349.44000244140625,2747.93994140625,851.699951171875,False,False,False,0.0,0.0,0.0,0.960629940032959,-1198.8599853515625,2518.60986328125,0.0,17.059999465942383
451244,-346.239990234375,2753.1298828125,843.8399658203125,False,False,False,0.0,0.0,0.0,0.960629940032959,-1198.2099609375,2519.18994140625,0.0,17.059999465942383
451246,-339.8399963378906,2763.510009765625,828.0,False,False,False,0.0,0.0,0.0,0.960629940032959,-1196.68994140625,2520.5400390625,0.0,17.059999465942383
451248,-333.4499816894531,2773.8798828125,811.989990234375,False,False,False,0.0,0.0,0.0,0.960629940032959,-1194.8800048828125,2522.159912109375,0.0,17.059999465942383
451250,-327.07000732421875,2784.239990234375,795.8099975585938,False,False,False,0.0,0.0,0.0,0.960629940032959,-1192.780029296875,2524.030029296875,0.0,17.059999465942383
451252,-320.69000244140625,2794.599853515625,779.4500122070312,False,False,False,0.0,0.0,0.0,0.960629940032959,-1190.3900146484375,2526.14990234375,0.0,17.059999465942383
451254,-314.30999755859375,2804.9599609375,762.9199829101562,False,False,False,0.0,0.0,0.0,0.960629940032959,-1187.719970703125,2528.52001953125,0.0,17.059999465942383
451256,-307.92999267578125,2815.31005859375,746.219970703125,False,False,False,0.0,0.0,0.0,0.960629940032959,-1184.7899169921875,2531.139892578125,0.0,17.059999465942383
451258,-301.54998779296875,2825.64990234375,729.3499755859375,False,False,False,0.0,0.0,0.0,0.9685039520263672,-1181.5799560546875,2534.0,0.0,17.059999465942383
451260,-295.17999267578125,2835.989990234375,712.3099975585938,False,False,False,0.0,0.0,0.0,0.9685039520263672,-1178.1099853515625,2537.08984375,0.0,17.059999465942383
451262,-288.82000732421875,2846.329833984375,695.0899658203125,False,False,False,0.0,0.0,0.0,0.9685039520263672,-1174.3800048828125,2540.409912109375,0.0,17.059999465942383
451264,-282.4599914550781,2856.64990234375,677.7000122070312,False,False,False,0.0,0.0,0.0,0.9685039520263672,-1170.3900146484375,2543.969970703125,0.0,17.059999465942383
451266,-276.1000061035156,2866.969970703125,660.1400146484375,False,False,False,0.0,0.0,0.0,0.9685039520263672,-1166.1500244140625,2547.75,0.0,17.059999465942383
451268,-269.739990234375,2877.2900390625,642.4099731445312,False,False,False,0.0,0.0,-0.0546875,0.9685039520263672,-1161.6500244140625,2551.75,-0.0546875,17.059999465942383
