ball_frame,ball_x,ball_y,ball_z,boost,handbrake,jump,pitch,roll,steer,throttle,x,y,yaw,z
254505,2475.72998046875,2535.4599609375,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,184.8300018310547,287.0899963378906,0.0,17.059999465942383
254506,2475.72998046875,2535.4599609375,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,184.8300018310547,287.0899963378906,0.0,17.059999465942383
254508,2475.72998046875,2535.4599609375,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,184.8300018310547,287.0899963378906,0.0,17.059999465942383
254510,2475.72998046875,2535.4599609375,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,184.8300018310547,287.0899963378906,0.0,17.059999465942383
254512,2475.72998046875,2535.4599609375,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,184.8300018310547,287.0899963378906,0.0,17.059999465942383
254514,2475.72998046875,2535.4599609375,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,184.8300018310547,287.0899963378906,0.0,17.059999465942383
254516,2475.72998046875,2535.4599609375,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,184.8300018310547,287.0899963378906,0.0,17.059999465942383
254518,2475.72998046875,2535.4599609375,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,184.8300018310547,287.0899963378906,0.0,17.059999465942383
254520,2475.72998046875,2535.4599609375,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,184.8300018310547,287.0899963378906,0.0,17.059999465942383
254522,2475.72998046875,2535.4599609375,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,184.8300018310547,287.0899963378906,0.0,17.059999465942383
254524,2475.72998046875,2535.4599609375,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,184.8300018310547,287.0899963378906,0.0,17.059999465942383
254526,2475.72998046875,2535.4599609375,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,184.8300018310547,287.0899963378906,0.0,17.059999465942383
254528,2475.72998046875,2535.4599609375,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,184.8300018310547,287.0899963378906,0.0,17.059999465942383
254530,2475.72998046875,2535.4599609375,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,184.8300018310547,287.0899963378906,0.0,17.059999465942383
254532,2475.72998046875,2535.4599609375,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,184.8300018310547,287.0899963378906,0.0,17.059999465942383
254534,2475.72998046875,2535.4599609375,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,184.8300018310547,287.0899963378906,0.0,17.059999465942383
254536,2475.72998046875,2535.4599609375,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,184.8300018310547,287.0899963378906,0.0,17.059999465942383
254537,2475.72998046875,2535.4599609375,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,184.8300018310547,287.0899963378906,0.0,17.059999465942383
254539,2475.72998046875,2535.4599609375,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,184.8300018310547,287.0899963378906,0.0,17.059999465942383
254541,2475.72998046875,2535.4599609375,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,184.8300018310547,287.0899963378906,0.0,17.059999465942383
254543,2475.72998046875,2535.4599609375,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,184.8300018310547,287.0899963378906,0.0,17.059999465942383
254545,2475.72998046875,2535.4599609375,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,184.8300018310547,287.0899963378906,0.0,17.059999465942383
254547,2475.72998046875,2535.4599609375,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,184.8300018310547,287.0899963378906,0.0,17.059999465942383
254549,2475.72998046875,2535.4599609375,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,184.8300018310547,287.0899963378906,0.0,17.059999465942383
254551,2475.72998046875,2535.4599609375,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,184.8300018310547,287.0899963378906,0.0,17.059999465942383
254553,2475.72998046875,2535.4599609375,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,184.8300018310547,287.0899963378906,0.0,17.059999465942383
254555,2475.72998046875,2535.4599609375,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,184.8300018310547,287.0899963378906,0.0,17.059999465942383
254557,2475.72998046875,2535.4599609375,100.48999786376953,True,False,False,0.0,0.0,0.0,0.0,184.8300018310547,287.0899963378906,0.0,17.059999465942383
254559,2475.72998046875,2535.4599609375,100.48999786376953,True,False,False,0.0,0.0,0.0,0.0,184.8300018310547,287.0899963378906,0.0,17.059999465942383
254561,2453.81005859375,2568.7900390625,114.97999572753906,True,False,False,0.0,0.0,0.0,1.0,184.84999084472656,287.2099914550781,0.0,17.059999465942383
254563,2431.89990234375,2602.099853515625,129.27000427246094,True,False,False,0.0,0.0,0.0,1.0,184.97000122070312,287.8399963378906,0.0,17.059999465942383
254565,2410.0,2635.389892578125,143.37998962402344,True,False,False,0.0,0.0,0.0,1.0,185.22000122070312,289.1600036621094,0.0,17.059999465942383
254566,2399.06005859375,2652.030029296875,150.36000061035156,True,False,False,0.0,0.0,0.0,1.0,185.39999389648438,290.0799865722656,0.0,17.059999465942383
254568,2377.179931640625,2685.300048828125,164.19000244140625,True,False,False,0.0,0.0,0.0,1.0,185.84999084472656,292.4100036621094,0.0,17.059999465942383
254570,2355.31005859375,2718.550048828125,177.8300018310547,True,False,False,0.0,0.0,0.0,1.0,186.42999267578125,295.4100036621094,0.0,17.059999465942383
254572,2333.449951171875,2751.780029296875,191.27999877929688,True,False,False,0.0,0.0,0.0,1.0,187.13999938964844,299.07000732421875,0.0,17.059999465942383
254574,2311.60986328125,2785.0,204.5399932861328,True,False,False,0.0,0.0,0.0,1.0,187.97000122070312,303.3699951171875,0.0,17.059999465942383
254576,2289.77001953125,2818.199951171875,217.61000061035156,True,False,False,0.0,0.0,0.0,1.0,188.9199981689453,308.28997802734375,0.0,17.059999465942383
254578,2267.949951171875,2851.3798828125,230.5,True,False,False,0.0,0.0,0.0,1.0,189.989990234375,313.8299865722656,0.0,17.059999465942383
254580,2246.139892578125,2884.550048828125,243.1999969482422,True,False,False,0.0,0.0,0.0,1.0,191.17999267578125,319.97998046875,0.0,17.059999465942383
254582,2224.33984375,2917.699951171875,255.70999145507812,True,False,False,0.0,0.0,0.0,1.0,192.489990234375,326.72998046875,0.0,17.059999465942383
254584,2202.550048828125,2950.829833984375,268.0400085449219,True,False,False,0.0,0.0,0.0,1.0,193.9199981689453,334.07000732421875,0.0,17.059999465942383
254586,2180.77001953125,2983.949951171875,280.17999267578125,True,False,False,0.0,0.0,0.0,1.0,195.4499969482422,341.989990234375,0.0,17.059999465942383
254588,2159.010009765625,3017.050048828125,292.1300048828125,True,False,False,0.0,0.0,0.0,1.0,197.09999084472656,350.4700012207031,0.0,17.059999465942383
254590,2137.25,3050.1298828125,303.8999938964844,True,False,False,0.0,0.0,0.0,1.0,198.84999084472656,359.5099792480469,0.0,17.059999465942383
254592,2115.510009765625,3083.18994140625,315.47998046875,False,False,False,0.0,0.0,0.0,1.0,200.70999145507812,369.1000061035156,0.0,17.059999465942383
254594,2093.780029296875,3116.239990234375,326.8699951171875,False,False,False,0.0,0.0,0.0,0.0,202.63999938964844,379.0299987792969,0.0,17.059999465942383
254596,2072.06005859375,3149.27001953125,338.0799865722656,False,False,False,0.0,0.0,0.0,0.0,204.55999755859375,388.91998291015625,0.0,17.059999465942383
254597,2061.199951171875,3165.780029296875,343.6099853515625,False,False,False,0.0,0.0,0.0,0.0,205.50999450683594,393.80999755859375,0.0,17.059999465942383
254599,2039.5,3198.780029296875,354.53997802734375,False,False,False,0.0,0.0,0.0,0.0,207.38999938964844,403.489990234375,0.0,17.059999465942383
254601,2017.7999267578125,3231.77001953125,365.2799987792969,False,False,False,0.0,0.0,0.0,0.0,209.239990234375,413.0199890136719,0.0,17.059999465942383
254603,1996.1199951171875,3264.739990234375,375.8299865722656,False,False,False,0.0,0.0,0.0,0.0,211.05999755859375,422.4100036621094,0.0,17.059999465942383
254605,1974.449951171875,3297.68994140625,386.1999816894531,False,False,False,0.0,0.0,0.0,0.0,212.84999084472656,431.6499938964844,0.0,17.059999465942383
254607,1952.7899169921875,3330.6298828125,396.3800048828125,False,False,False,0.0,0.0,0.0,0.0,214.6199951171875,440.75,0.0,17.059999465942383
254609,1931.1400146484375,3363.5498046875,406.3800048828125,False,False,False,0.0,0.0,0.0,0.0,216.36000061035156,449.7099914550781,0.0,17.059999465942383
254611,1909.5,3396.449951171875,416.19000244140625,False,False,False,0.0,0.0,0.0,0.0,218.0699920654297,458.5299987792969,0.0,17.059999465942383
254613,1887.8800048828125,3429.329833984375,425.8199768066406,False,False,False,0.0,0.0,0.0,0.0,219.75,467.1999816894531,0.0,17.059999465942383
254615,1866.260009765625,3462.199951171875,435.2599792480469,False,False,False,0.0,0.0,0.0,0.0,221.39999389648438,475.72998046875,0.0,17.059999465942383
254617,1844.659912109375,3495.0498046875,444.5099792480469,False,False,False,0.0,0.0,0.0,0.0,223.02999877929688,484.1099853515625,0.0,17.059999465942383
254619,1823.0599365234375,3527.889892578125,453.5799865722656,False,False,True,0.6299212574958801,0.0,0.0,0.0,224.62998962402344,492.3499755859375,0.0,17.059999465942383
254621,1801.47998046875,3560.7099609375,462.4700012207031,False,False,True,1.0,0.0,0.0,0.0,226.22000122070312,500.5299987792969,0.0,22.15999984741211
254623,1779.89990234375,3593.510009765625,471.16998291015625,False,False,True,1.0,0.0,0.0,0.0,227.77999877929688,508.5799865722656,0.0,27.389999389648438
254625,1758.3399658203125,3626.2900390625,479.67999267578125,False,False,True,1.0,0.0,0.0,0.0,229.30999755859375,516.489990234375,0.0,32.7599983215332
254626,1747.5599365234375,3642.679931640625,483.8699951171875,False,False,True,1.0,0.0,0.0,0.0,230.0699920654297,520.4299926757812,0.0,35.52000045776367
254628,1726.02001953125,3675.43994140625,492.1099853515625,False,False,True,1.0,0.0,0.0,0.0,231.58999633789062,528.3099975585938,0.0,41.20000076293945
254630,1704.47998046875,3708.179931640625,500.1600036621094,False,False,True,1.0,0.0,0.0,0.023622047156095505,233.12998962402344,536.1900024414062,0.0,47.099998474121094
254632,1682.9599609375,3740.909912109375,508.0299987792969,False,False,True,1.0,0.0,0.0,0.03937007859349251,234.6699981689453,544.0899658203125,0.0,53.22999954223633
254634,1661.449951171875,3773.619873046875,515.7099609375,False,False,True,1.0,0.0,0.0,0.05511811003088951,236.1999969482422,551.969970703125,0.0,59.59000015258789
254636,1639.949951171875,3806.31982421875,523.2099609375,False,False,True,1.0,0.0,0.0,0.06299212574958801,237.72000122070312,559.8499755859375,0.0,66.16999816894531
254638,1618.4599609375,3839.0,530.5199584960938,False,False,True,1.0,0.0,0.0,0.10236220061779022,239.239990234375,567.7099609375,0.0,72.97000122070312
254640,1596.97998046875,3871.659912109375,537.6499633789062,False,False,True,1.0,0.0,0.0,0.11023622006177902,240.75999450683594,575.5499877929688,0.0,80.0
254642,1575.510009765625,3904.2998046875,544.5999755859375,False,False,True,1.0,0.0,0.0,0.10236220061779022,242.27999877929688,583.3599853515625,0.0,87.25
254644,1554.0499267578125,3936.929931640625,551.3599853515625,False,False,False,1.0,0.0,0.08661417663097382,0.04724409431219101,243.77999877929688,591.1400146484375,0.08661417663097382,94.6199951171875
254646,1532.6099853515625,3969.539794921875,557.9400024414062,False,False,False,1.0,0.0,0.25984251499176025,0.023622047156095505,245.27999877929688,598.9199829101562,0.25984251499176025,101.80999755859375
254648,1511.169921875,4002.1298828125,564.3300170898438,False,False,False,0.4881889820098877,0.0,0.36220473051071167,0.0,246.77999877929688,606.7000122070312,0.36220473051071167,108.81999969482422
254650,1489.75,4034.7099609375,570.5399780273438,False,False,False,0.0,0.0,0.35433071851730347,0.0,248.27999877929688,614.47998046875,0.35433071851730347,115.64999389648438
254652,1468.3299560546875,4067.27001953125,576.5700073242188,False,False,False,0.0,0.0,0.0,0.0,249.77999877929688,622.260009765625,0.0,122.29999542236328
254654,1446.929931640625,4099.81005859375,582.4099731445312,False,False,False,0.0,0.0,0.0,0.0,251.27999877929688,630.0399780273438,0.0,128.77000427246094
254656,1425.5399169921875,4132.33984375,588.0700073242188,True,False,False,0.0,0.0,0.0,0.0,252.77999877929688,637.8200073242188,0.0,135.05999755859375
254657,1414.8499755859375,4148.60009765625,590.8300170898438,True,False,False,0.0,0.0,0.0,0.0,253.54998779296875,641.7699584960938,0.0,138.16000366210938
254659,1393.469970703125,4181.10009765625,596.2099609375,True,False,True,0.0,0.0,0.0,0.0,255.1199951171875,649.8800048828125,0.0,144.30999755859375
254661,1372.1099853515625,4213.580078125,601.4099731445312,True,False,True,0.0,0.0,0.0,0.0,256.3599853515625,656.2899780273438,0.0,154.8300018310547
254663,1350.760009765625,4246.0498046875,606.4199829101562,True,False,True,0.0,0.0,0.0,0.0,257.6499938964844,662.9599609375,0.0,165.3000030517578
254665,1329.419921875,4278.5,611.25,True,False,True,0.0,0.0,0.0,0.0,258.97998046875,669.8800048828125,0.0,175.72999572753906
254667,1308.0899658203125,4310.93994140625,615.8999633789062,True,False,True,0.0,0.0,0.0,0.0,260.3500061035156,677.0599975585938,0.0,186.1199951171875
254669,1286.77001953125,4343.35986328125,620.3699951171875,True,False,True,0.0,0.0,0.0,0.0,261.7599792480469,684.47998046875,0.0,196.47999572753906
254671,1265.4599609375,4375.759765625,624.6499633789062,True,False,True,0.0,0.0,0.0,0.0,263.2099914550781,692.1400146484375,0.0,206.8199920654297
254673,1244.159912109375,4408.14013671875,628.75,True,False,True,0.0,0.0,0.0,0.0,264.6999816894531,700.0499877929688,0.0,217.13999938964844
254675,1222.8800048828125,4440.509765625,632.6699829101562,True,False,True,0.0,0.0,0.0,0.0,266.22998046875,708.1900024414062,0.0,227.4499969482422
254677,1201.5999755859375,4472.85986328125,636.3999633789062,True,False,True,0.0,0.0,0.0,0.0,267.79998779296875,716.5700073242188,0.0,237.75
254679,1180.3399658203125,4505.19970703125,639.9500122070312,True,False,True,0.0,0.0,0.0,0.0,269.4100036621094,725.1799926757812,0.0,248.04998779296875
254681,1159.0799560546875,4537.52001953125,643.3200073242188,True,False,False,0.0,0.0,0.0,0.0,271.04998779296875,734.0199584960938,0.0,258.3500061035156
254683,1137.8399658203125,4569.81982421875,646.510009765625,True,False,False,0.0,0.0,0.0,0.0,272.7200012207031,743.0799560546875,0.0,268.66998291015625
254685,1116.6099853515625,4602.10009765625,649.5199584960938,True,False,False,0.0,0.0,0.0,0.0,274.42999267578125,752.3599853515625,0.0,279.0
254686,1106.0,4618.23974609375,650.9500122070312,True,False,False,0.0,0.0,0.0,0.0,275.2900085449219,757.0799560546875,0.0,284.16998291015625
254688,1084.780029296875,4650.5,653.6799926757812,True,False,False,0.0,0.0,0.0,0.0,277.0400085449219,766.6799926757812,0.0,294.5199890136719
254690,1063.5799560546875,4682.73974609375,656.22998046875,True,False,False,0.0,0.0,0.0,0.0,278.82000732421875,776.489990234375,0.0,304.8899841308594
254692,1042.3800048828125,4714.9697265625,658.5999755859375,True,False,False,0.0,0.0,0.0,0.0,280.6300048828125,786.5199584960938,0.0,315.28997802734375
254694,1021.199951171875,4747.1796875,660.7899780273438,True,False,False,0.0,0.0,0.0,0.0,282.4599914550781,796.75,0.0,325.7200012207031
