ball_frame,ball_x,ball_y,ball_z,boost,handbrake,jump,pitch,roll,steer,throttle,x,y,yaw,z
403038,3822.97998046875,1383.43994140625,524.260009765625,False,False,False,0.0,0.0,0.0,0.0,736.1799926757812,5292.10009765625,0.0,710.7000122070312
403040,3822.97998046875,1383.43994140625,524.260009765625,False,False,False,0.0,0.0,0.0,0.0,736.1799926757812,5292.10009765625,0.0,710.7000122070312
403041,3822.97998046875,1383.43994140625,524.260009765625,False,False,False,0.0,0.0,0.0,0.0,736.1799926757812,5292.10009765625,0.0,710.7000122070312
403043,3822.97998046875,1383.43994140625,524.260009765625,False,False,False,0.0,0.0,0.0,0.0,736.1799926757812,5292.10009765625,0.0,710.7000122070312
403045,3822.97998046875,1383.43994140625,524.260009765625,False,False,False,0.0,0.0,0.0,0.0,736.1799926757812,5292.10009765625,0.0,710.7000122070312
403047,3822.97998046875,1383.43994140625,524.260009765625,False,False,False,0.0,0.0,0.0,0.0,736.1799926757812,5292.10009765625,0.0,710.7000122070312
403049,3822.97998046875,1383.43994140625,524.260009765625,False,False,False,0.0,0.0,0.0,0.0,736.1799926757812,5292.10009765625,0.0,710.7000122070312
403051,3822.97998046875,1383.43994140625,524.260009765625,False,False,False,0.0,0.0,0.0,0.0,736.1799926757812,5292.10009765625,0.0,710.7000122070312
403053,3822.97998046875,1383.43994140625,524.260009765625,False,False,False,0.0,0.0,0.0,0.0,736.1799926757812,5292.10009765625,0.0,710.7000122070312
403055,3822.97998046875,1383.43994140625,524.260009765625,False,False,False,0.0,0.0,0.0,0.0,736.1799926757812,5292.10009765625,0.0,710.7000122070312
403057,3822.97998046875,1383.43994140625,524.260009765625,False,False,False,0.0,0.0,0.0,0.0,736.1799926757812,5292.10009765625,0.0,710.7000122070312
403059,3822.97998046875,1383.43994140625,524.260009765625,False,False,False,0.0,0.0,0.0,0.0,736.1799926757812,5292.10009765625,0.0,710.7000122070312
403061,3822.97998046875,1383.43994140625,524.260009765625,False,False,False,0.0,0.0,0.0,0.0,736.1799926757812,5292.10009765625,0.0,710.7000122070312
403063,3822.97998046875,1383.43994140625,524.260009765625,False,False,False,0.0,0.0,0.0,0.0,736.1799926757812,5292.10009765625,0.0,710.7000122070312
403065,3822.97998046875,1383.43994140625,524.260009765625,False,False,False,0.0,0.0,0.0,0.0,736.1799926757812,5292.10009765625,0.0,710.7000122070312
403067,3822.97998046875,1383.43994140625,524.260009765625,False,False,False,0.0,0.0,0.0,0.0,736.1799926757812,5292.10009765625,0.0,710.7000122070312
403069,3822.97998046875,1383.43994140625,524.260009765625,False,False,False,0.0,0.0,0.0,0.0,736.1799926757812,5292.10009765625,0.0,710.7000122070312
403071,3822.97998046875,1383.43994140625,524.260009765625,False,False,False,0.0,0.0,0.0,0.0,736.1799926757812,5292.10009765625,0.0,710.7000122070312
403072,3822.97998046875,1383.43994140625,524.260009765625,False,False,False,0.0,0.0,0.0,0.0,736.1799926757812,5292.10009765625,0.0,710.7000122070312
403074,3822.97998046875,1383.43994140625,524.260009765625,False,False,False,0.0,0.0,0.0,0.0,736.1799926757812,5292.10009765625,0.0,710.7000122070312
403076,3822.97998046875,1383.43994140625,524.260009765625,False,False,False,0.0,0.0,0.0,0.0,736.1799926757812,5292.10009765625,0.0,710.7000122070312
403078,3822.97998046875,1383.43994140625,524.260009765625,False,False,False,0.0,0.0,0.0,0.0,736.1799926757812,5292.10009765625,0.0,710.7000122070312
403080,3822.97998046875,1383.43994140625,524.260009765625,False,False,False,0.0,0.0,0.0,0.0,736.1799926757812,5292.10009765625,0.0,710.7000122070312
403082,3822.97998046875,1383.43994140625,524.260009765625,False,False,False,0.0,0.0,0.0,0.0,736.1799926757812,5292.10009765625,0.0,710.7000122070312
403084,3822.97998046875,1383.43994140625,524.260009765625,False,False,False,0.0,0.0,0.0,0.0,736.1799926757812,5292.10009765625,0.0,710.7000122070312
403086,3822.97998046875,1383.43994140625,524.260009765625,False,False,False,0.0,0.0,0.0,0.0,736.1799926757812,5292.10009765625,0.0,710.7000122070312
403088,3822.97998046875,1383.43994140625,524.260009765625,False,False,False,0.0,0.0,0.0,0.0,736.1799926757812,5292.10009765625,0.0,710.7000122070312
403090,3822.97998046875,1383.43994140625,524.260009765625,False,False,False,0.0,0.0,0.0,0.0,736.1799926757812,5292.10009765625,0.0,710.7000122070312
403092,3822.97998046875,1383.43994140625,524.260009765625,False,False,False,0.0,0.0,0.0,0.0,736.1799926757812,5292.10009765625,0.0,710.7000122070312
403094,3822.97998046875,1383.43994140625,524.260009765625,False,False,False,0.0,0.0,0.0,0.0,736.1799926757812,5292.10009765625,0.0,710.7000122070312
