ball_frame,ball_x,ball_y,ball_z,boost,handbrake,jump,pitch,roll,steer,throttle,x,y,yaw,z
266349,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266351,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266353,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266355,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266357,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266359,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266361,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266362,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266364,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266366,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266368,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266370,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266372,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266374,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266376,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266378,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266380,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266382,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266384,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266386,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266388,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266390,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266391,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266393,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266395,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266397,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266399,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266401,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266403,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266405,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266407,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266409,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266411,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266413,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266415,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266417,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266419,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266421,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266422,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266424,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266426,1492.989990234375,2389.47998046875,100.48999786376953,False,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266428,1492.989990234375,2389.47998046875,100.48999786376953,True,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266430,1492.989990234375,2389.47998046875,100.48999786376953,True,False,False,0.0,0.0,0.0,0.0,101.30999755859375,761.72998046875,0.0,17.059999465942383
266432,1486.010009765625,2434.949951171875,119.88999938964844,True,False,False,-0.0078125,0.0,-0.0546875,1.0,101.30999755859375,761.8499755859375,-0.0546875,17.059999465942383
266434,1479.0299072265625,2480.39990234375,139.09999084472656,True,False,False,-0.0078125,0.0,-0.0546875,1.0,101.30999755859375,762.489990234375,-0.0546875,17.059999465942383
266436,1472.0599365234375,2525.829833984375,158.11000061035156,True,False,False,-0.0859375,0.0,-0.2109375,1.0,101.31999969482422,763.8299560546875,-0.2109375,17.059999465942383
266438,1465.0999755859375,2571.22998046875,176.94000244140625,True,False,False,-0.1171875,0.0,-0.234375,1.0,101.3499984741211,765.8599853515625,-0.234375,17.059999465942383
266440,1458.1400146484375,2616.60986328125,195.5699920654297,True,False,False,-0.15625,0.0,-0.2421875,1.0,101.41999816894531,768.5700073242188,-0.2421875,17.059999465942383
266442,1451.179931640625,2661.969970703125,214.01998901367188,True,False,False,-0.15625,0.0,-0.2421875,1.0,101.52999877929688,771.9500122070312,-0.2421875,17.059999465942383
266444,1444.219970703125,2707.300048828125,232.26998901367188,True,False,False,-0.15625,0.0,-0.2421875,1.0,101.68000030517578,775.989990234375,-0.2421875,17.059999465942383
266446,1437.260009765625,2752.60986328125,250.33999633789062,True,False,False,-0.15625,0.0,-0.2421875,1.0,101.8699951171875,780.6699829101562,-0.2421875,17.059999465942383
266448,1430.3199462890625,2797.89990234375,268.2099914550781,True,False,False,-0.15625,0.0,-0.2421875,1.0,102.11000061035156,785.989990234375,-0.2421875,17.059999465942383
266450,1423.3800048828125,2843.169921875,285.8999938964844,True,False,False,-0.15625,0.0,-0.2421875,1.0,102.39999389648438,791.9299926757812,-0.2421875,17.059999465942383
266451,1419.909912109375,2865.7900390625,294.66998291015625,True,False,False,-0.15625,0.0,-0.2421875,1.0,102.56999969482422,795.1300048828125,-0.2421875,17.059999465942383
